,trading_volume,volume_weighted,open_price,close_price,highest_price,lowest_price,timestamp,transactions,Symbol,price_range,volatility,price_change_percentage
8059,8452995.0,288.7203,295.7,276.06,301.035,274.25,1725768000000,194882,AJG,26.785000000000025,19.639999999999986,-6.641866756848152
8060,5995382.0,292.6822,288.44,294.19,298.24,286.35,1724558400000,131120,AJG,11.889999999999986,5.75,1.9934821800027738
8061,5012455.0,285.6426,283.0,287.83,292.7638,280.59,1723348800000,129621,AJG,12.173800000000028,4.829999999999984,1.7067137809187223
8062,8318074.0,282.6638,280.93,282.75,290.31,277.97,1722139200000,185754,AJG,12.339999999999975,1.8199999999999932,0.6478482184173969
8063,7786608.0,273.8205,271.54,283.58,283.9,267.0,1720929600000,176068,AJG,16.899999999999977,12.039999999999964,4.433969212639008
8064,5798989.0,265.1527,260.0,271.05,274.97,257.58,1719720000000,131702,AJG,17.390000000000043,11.050000000000011,4.250000000000004
8065,9759422.0,261.1102,257.64,259.31,266.39,251.42,1718510400000,179286,AJG,14.969999999999999,1.670000000000016,0.6481912746468003
8066,8845835.0,255.4354,252.77,258.24,262.5,250.51,1717300800000,192034,AJG,11.990000000000009,5.469999999999999,2.164022629267713
8067,5848863.0,252.4556,257.65,253.33,259.345,244.6,1716091200000,142431,AJG,14.745000000000033,4.319999999999965,-1.6766931884339082
8068,6462837.0,249.8472,240.44,257.67,258.195,238.94,1714881600000,172334,AJG,19.254999999999995,17.230000000000018,7.166028946930634
8069,7756976.0,236.688,238.36,238.72,241.57,232.27,1713672000000,217905,AJG,9.299999999999983,0.3599999999999852,0.15103205235777195
8070,8111537.0,236.8439,243.7,236.57,244.95,230.0803,1712462400000,197007,AJG,14.869699999999995,7.1299999999999955,-2.925728354534262
8071,7499244.0,245.9738,246.55,243.99,250.91,240.06,1711252800000,167109,AJG,10.849999999999994,2.5600000000000023,-1.0383289393632134
8072,9242176.0,252.8235,251.4,246.53,256.1,246.51,1710046800000,186663,AJG,9.590000000000032,4.8700000000000045,-1.9371519490851252
8073,7185210.0,245.8198,245.09,251.69,252.07,241.22,1708837200000,167225,AJG,10.849999999999994,6.599999999999994,2.6928883267371146
8074,7170429.0,239.6693,239.0,245.0,245.555,234.3,1707627600000,180066,AJG,11.254999999999995,6.0,2.510460251046025
8075,11017630.0,233.2319,232.17,238.84,239.1796,227.43,1706418000000,229213,AJG,11.749599999999987,6.670000000000016,2.87289486152389
8076,7873195.0,236.2261,235.08,233.03,241.27,227.08,1705208400000,193870,AJG,14.189999999999998,2.0500000000000114,-0.8720435596392765
8077,8087937.0,227.7146,224.86,234.8,234.85,223.43,1703998800000,182847,AJG,11.419999999999987,9.939999999999998,4.42052832873788
8078,8539010.0,223.9496,224.6,224.88,228.895,218.625,1702789200000,181872,AJG,10.27000000000001,0.28000000000000114,0.12466607301870043
8079,12523387.0,235.3362,248.1,222.81,249.05,220.36,1701579600000,276115,AJG,28.689999999999998,25.289999999999992,-10.193470374848848
8080,6882476.0,248.9174,245.32,248.0,254.001,243.825,1700370000000,161788,AJG,10.176000000000016,2.680000000000007,1.0924506766672128
8081,8801943.0,244.6367,242.92,245.45,249.355,240.0,1699156800000,201265,AJG,9.35499999999999,2.530000000000001,1.0414951424337235
8082,9806110.0,233.8674,227.71,242.33,243.9,226.3775,1697947200000,215397,AJG,17.522500000000008,14.620000000000005,6.420447059856837
8083,6146092.0,233.7095,230.79,227.57,237.95,227.28,1696737600000,152507,AJG,10.669999999999987,3.219999999999999,-1.3952077646345158
8084,7341643.0,228.9344,232.25,232.01,233.73,223.35,1695528000000,178823,AJG,10.379999999999995,0.2400000000000091,-0.10333692142088659
8085,8939914.0,232.2767,228.64,233.08,237.635,228.045,1694318400000,191651,AJG,9.590000000000003,4.440000000000026,1.94191742477258
8086,5900674.0,229.5842,227.32,228.19,232.41,224.47,1693108800000,143771,AJG,7.939999999999998,0.8700000000000045,0.3827203941580171
8087,6036565.0,223.971,224.95,227.6,229.39,215.37,1691899200000,155657,AJG,14.019999999999982,2.6500000000000057,1.1780395643476353
8088,6766935.0,221.2236,215.87,224.37,226.58,214.135,1690689600000,162068,AJG,12.445000000000022,8.5,3.9375550099596976
8089,7763090.0,217.4387,213.93,216.22,221.92,212.39,1689480000000,176430,AJG,9.530000000000001,2.289999999999992,1.070443603047722
8090,5927010.0,215.2058,219.0,213.88,219.0,212.53,1688270400000,130564,AJG,6.469999999999999,5.1200000000000045,-2.3378995433789975
8091,9863530.0,213.0481,213.15,219.57,220.63,209.3937,1687060800000,185869,AJG,11.2363,6.4199999999999875,3.01196340605207
8092,7923070.0,209.3996,205.85,213.78,217.87,202.69,1685851200000,163521,AJG,15.180000000000007,7.930000000000007,3.8523196502307537
8093,8608567.0,204.2689,215.45,205.68,216.1783,198.52,1684641600000,167000,AJG,17.658299999999997,9.769999999999982,-4.534694824785325
8094,8294758.0,216.3473,213.68,216.07,219.23,212.46,1683432000000,175161,AJG,6.769999999999982,2.3899999999999864,1.1184949457132096
8095,9948292.0,208.5412,208.22,213.82,214.22,202.19,1682222400000,202215,AJG,12.030000000000001,5.599999999999994,2.6894630679089397
8096,8811269.0,202.3107,196.18,207.77,208.2,194.77,1681012800000,179387,AJG,13.429999999999978,11.590000000000003,5.907839739015191
8097,7621509.0,191.2393,186.0,197.37,197.41,185.43,1679803200000,144882,AJG,11.97999999999999,11.370000000000005,6.112903225806454
8098,14209316.0,181.319,179.46,185.66,185.72,174.445,1678597200000,251738,AJG,11.275000000000006,6.199999999999989,3.454808871057611
8099,10642237.0,187.5996,185.64,182.76,192.2,182.46,1677387600000,224530,AJG,9.73999999999998,2.8799999999999955,-1.551389786683902
8100,6370688.0,188.5174,195.35,184.73,196.515,182.88,1676178000000,137502,AJG,13.634999999999991,10.620000000000005,-5.436396211927312
8101,8502245.0,194.9709,193.52,195.06,198.25,191.05,1674968400000,176432,AJG,7.199999999999989,1.539999999999992,0.795783381562625
8102,6601983.0,194.9608,197.13,193.81,202.37,190.05,1673758800000,148834,AJG,12.319999999999993,3.319999999999993,-1.684167808045449
8103,5469705.0,191.6699,188.74,196.55,197.1,185.41,1672549200000,122386,AJG,11.689999999999998,7.810000000000002,4.1379675744410305
8104,4277315.0,188.076,186.32,188.54,191.2,184.33,1671339600000,103810,AJG,6.869999999999976,2.219999999999999,1.191498497209102
8105,8707608.0,192.4982,199.79,186.35,200.52,183.64,1670130000000,175713,AJG,16.880000000000024,13.439999999999998,-6.7270634165874155
8106,8490934.0,197.6575,194.52,201.26,201.51,194.0,1668920400000,152523,AJG,7.509999999999991,6.739999999999981,3.4649393378572797
8107,8636696.0,190.1039,188.92,194.33,194.775,185.43,1667707200000,195735,AJG,9.344999999999999,5.410000000000025,2.8636459877196834
8108,9876513.0,182.9706,176.79,188.39,189.96,173.39,1666497600000,211302,AJG,16.57000000000002,11.599999999999994,6.5614570959895895
8109,6825015.0,109.1587,110.51,108.51,110.81,107.91,1729396800000,87742,EMR,2.9000000000000057,2.0,-1.8097909691430638
8110,19429784.0,110.8716,110.66,110.44,112.77,108.57,1728187200000,319382,EMR,4.200000000000003,0.21999999999999886,-0.19880715705765306
8111,28791266.0,108.323,105.74,111.44,111.88,104.31,1726977600000,409898,EMR,7.569999999999993,5.700000000000003,5.390580669566865
8112,30976292.0,102.6634,99.26,105.16,106.25,96.6201,1725768000000,394394,EMR,9.629900000000006,5.8999999999999915,5.943985492645568
8113,23674632.0,102.38,105.32,98.19,105.67,97.35,1724558400000,340287,EMR,8.320000000000007,7.1299999999999955,-6.769844284086589
8114,26367013.0,103.7559,103.81,104.64,105.77,102.24,1723348800000,366769,EMR,3.530000000000001,0.8299999999999983,0.7995376167999212
8115,34166673.0,107.5044,116.9,103.69,118.96,99.29,1722139200000,504451,EMR,19.669999999999987,13.210000000000008,-11.300256629597953
8116,23020515.0,116.8863,114.83,116.84,119.53,113.51,1720929600000,349873,EMR,6.019999999999996,2.010000000000005,1.7504136549682185
8117,15672746.0,110.7918,111.06,114.59,115.42,107.86,1719720000000,250481,EMR,7.560000000000002,3.530000000000001,3.17846209256258
8118,23167441.0,108.2668,106.52,110.16,111.05,105.7,1718510400000,318561,EMR,5.349999999999994,3.6400000000000006,3.4171986481411945
8119,21906898.0,107.7242,112.69,106.46,112.79,105.8,1717300800000,332247,EMR,6.990000000000009,6.230000000000004,-5.528440855444142
8120,18963933.0,112.5211,113.11,112.16,115.62,109.54,1716091200000,257111,EMR,6.079999999999998,0.9500000000000028,-0.8398903722040517
8121,35151848.0,110.8618,107.03,112.88,116.76,103.9,1714881600000,476759,EMR,12.86,5.849999999999994,5.46575726431841
8122,26668569.0,107.9076,108.83,106.54,110.76,105.27,1713672000000,382502,EMR,5.490000000000009,2.289999999999992,-2.104199209776709
8123,19109743.0,112.0678,114.71,108.58,115.26,108.36,1712462400000,340159,EMR,6.900000000000006,6.1299999999999955,-5.343910731409638
8124,17094598.0,113.1968,112.33,114.54,114.935,111.31,1711252800000,264394,EMR,3.625,2.210000000000008,1.9674174307843035
8125,26572070.0,110.9453,109.63,112.45,113.345,108.48,1710046800000,334368,EMR,4.864999999999995,2.8200000000000074,2.572288607133091
8126,28663328.0,108.1439,105.77,110.15,111.2,105.25,1708837200000,392524,EMR,5.950000000000003,4.38000000000001,4.141060792285156
8127,29162641.0,105.1957,103.18,105.91,107.08,102.63,1707627600000,399006,EMR,4.450000000000003,2.7299999999999898,2.6458616010854716
8128,37944298.0,98.2,94.71,103.2,105.71,91.645,1706418000000,506211,EMR,14.064999999999998,8.490000000000009,8.964206525182144
8129,24643163.0,94.5627,94.36,95.06,96.74,91.99,1705208400000,327697,EMR,4.75,0.7000000000000028,0.7418397626112789
8130,17946506.0,95.0655,96.52,94.87,96.92,93.67,1703998800000,280433,EMR,3.25,1.6499999999999915,-1.7094902610857765
8131,15632005.0,96.4697,95.78,97.33,98.09,94.64,1702789200000,242455,EMR,3.450000000000003,1.5499999999999972,1.6182919189809952
8132,36305687.0,91.0709,88.74,95.65,96.67,87.59,1701579600000,411965,EMR,9.079999999999998,6.910000000000011,7.786792878070781
8133,24158276.0,88.6033,89.3,90.12,90.305,87.55,1700370000000,303855,EMR,2.7550000000000097,0.8200000000000074,0.9182530795072872
8134,42701445.0,86.7176,92.16,89.27,92.175,83.1,1699156800000,535214,EMR,9.075000000000003,2.8900000000000006,-3.1358506944444455
8135,33770335.0,89.6223,91.53,91.97,92.7,87.26,1697947200000,421359,EMR,5.439999999999998,0.4399999999999977,0.48071670490549295
8136,27253266.0,94.7732,95.04,91.47,97.5,91.33,1696737600000,377649,EMR,6.170000000000002,3.5700000000000074,-3.756313131313139
8137,24210400.0,95.6156,96.8,95.04,98.14,93.26,1695528000000,348840,EMR,4.8799999999999955,1.759999999999991,-1.8181818181818088
8138,29121701.0,98.7564,99.01,97.1,100.62,96.33,1694318400000,371627,EMR,4.290000000000006,1.9100000000000108,-1.9290980709019399
8139,22621246.0,98.5205,98.39,98.95,99.65,97.51,1693108800000,323978,EMR,2.1400000000000006,0.5600000000000023,0.56916353287936
8140,23605332.0,96.2306,95.49,97.64,98.38,94.135,1691899200000,340650,EMR,4.24499999999999,2.1500000000000057,2.2515446643627666
8141,32523445.0,94.9946,91.43,95.74,98.54,90.41,1690689600000,423776,EMR,8.13000000000001,4.309999999999988,4.7139888439243
8142,19691803.0,91.767,91.83,90.97,92.94,90.51,1689480000000,323367,EMR,2.4299999999999926,0.8599999999999994,-0.936513122073396
8143,20424896.0,90.5015,90.04,92.09,93.04,87.47,1688270400000,273662,EMR,5.570000000000007,2.049999999999997,2.2767658818302943
8144,26584649.0,88.1693,86.64,90.39,90.73,85.86,1687060800000,317138,EMR,4.8700000000000045,3.75,4.32825484764543
8145,30386872.0,85.2648,83.08,87.41,88.85,81.81,1685851200000,384289,EMR,7.039999999999992,4.329999999999998,5.211844005777562
8146,30029377.0,79.5878,82.67,82.81,83.23,76.94,1684641600000,356142,EMR,6.290000000000006,0.14000000000000057,0.1693480101608813
8147,24114283.0,82.4719,85.14,82.49,85.14,81.07,1683432000000,304456,EMR,4.070000000000007,2.6500000000000057,-3.112520554381026
8148,36156298.0,83.4748,85.71,84.4,87.0,80.31,1682222400000,461566,EMR,6.689999999999998,1.309999999999988,-1.5284097538210104
8149,45547197.0,85.2552,83.16,85.6,88.4546,82.385,1681012800000,457994,EMR,6.069599999999994,2.4399999999999977,2.934102934102931
8150,21787418.0,84.779,83.5,83.3,88.5,82.07,1679803200000,298913,EMR,6.430000000000007,0.20000000000000284,-0.23952095808383575
8151,38821256.0,82.1305,81.18,82.89,84.96,79.0313,1678597200000,457327,EMR,5.928699999999992,1.7099999999999937,2.106430155210635
8152,34095385.0,84.5325,83.08,82.17,88.41,81.75,1677387600000,424364,EMR,6.659999999999997,0.9099999999999966,-1.0953298025998996
8153,27929549.0,84.1763,85.87,82.18,87.25,80.8,1676178000000,350912,EMR,6.450000000000003,3.6899999999999977,-4.297193431931987
8154,43355078.0,88.5246,88.58,85.85,92.29,84.395,1674968400000,497025,EMR,7.89500000000001,2.730000000000004,-3.081959810340939
8155,44383473.0,89.3911,95.45,89.43,95.45,86.62,1673758800000,534929,EMR,8.829999999999998,6.019999999999996,-6.306966998428493
8156,25125621.0,96.9562,96.6,97.92,99.6545,93.86,1672549200000,328164,EMR,5.794499999999999,1.3200000000000074,1.3664596273292002
8157,27066262.0,95.6642,94.98,96.06,97.27,93.83,1671339600000,347929,EMR,3.4399999999999977,1.0799999999999983,1.137081490840175
8158,37149941.0,95.6464,95.8,94.96,99.09,93.42,1670130000000,462691,EMR,5.670000000000002,0.8400000000000034,-0.8768267223382081
8159,27963448.0,95.1658,93.36,96.87,97.11,93.15,1668920400000,323199,EMR,3.9599999999999937,3.510000000000005,3.7596401028277686
8160,35979924.0,93.7686,89.69,93.7,97.02,89.37,1667707200000,443937,EMR,7.6499999999999915,4.010000000000005,4.470955513435172
8161,40444897.0,86.475,83.65,89.09,89.64,83.19,1666497600000,475469,EMR,6.450000000000003,5.439999999999998,6.503287507471605
8162,3430834.0,288.4589,291.36,286.295,293.745,283.93,1729396800000,70916,ADSK,9.814999999999998,5.064999999999998,-1.738399231191652
8163,12299295.0,283.451,268.32,292.99,294.13,266.015,1728187200000,275083,ADSK,28.11500000000001,24.670000000000016,9.194245676803822
8164,9916842.0,270.0647,269.23,271.16,275.85,266.55,1726977600000,229100,ADSK,9.300000000000011,1.9300000000000068,0.7168591910262626
8165,15349011.0,262.5796,251.62,267.29,272.72,251.55,1725768000000,272269,ADSK,21.170000000000016,15.670000000000016,6.22764486129879
8166,16480559.0,257.8323,256.93,250.37,275.68,249.61,1724558400000,326491,ADSK,26.069999999999993,6.560000000000002,-2.553224613708015
8167,9216933.0,248.9906,240.17,255.26,255.79,238.01,1723348800000,215624,ADSK,17.78,15.090000000000003,6.283049506599493
8168,13879022.0,236.0144,242.55,240.44,250.745,223.03,1722139200000,272531,ADSK,27.715000000000003,2.1100000000000136,-0.8699237270665898
8169,9917189.0,245.6459,253.33,240.86,256.05,239.01,1720929600000,225597,ADSK,17.04000000000002,12.469999999999999,-4.922433189910393
8170,11119679.0,247.1427,248.62,253.45,255.55,241.18,1719720000000,223216,ADSK,14.370000000000005,4.829999999999984,1.942723835572353
8171,26474627.0,242.1814,235.0,247.45,248.1999,230.6,1718510400000,421837,ADSK,17.59990000000002,12.449999999999989,5.297872340425528
8172,32579159.0,216.6773,219.59,225.87,227.08,205.86,1717300800000,544911,ADSK,21.22,6.280000000000001,2.8598752220046455
8173,18596436.0,208.2796,221.4,201.6,221.98,195.32,1716091200000,335880,ADSK,26.659999999999997,19.80000000000001,-8.943089430894313
8174,13528740.0,217.239,215.52,221.21,221.65,213.0,1714881600000,279851,ADSK,8.650000000000006,5.689999999999998,2.640126206384557
8175,15986002.0,215.1363,218.7,215.19,219.3647,208.8,1713672000000,324595,ADSK,10.564699999999988,3.509999999999991,-1.6049382716049343
8176,23343979.0,222.6257,244.76,216.5,248.45,206.23,1712462400000,411860,ADSK,42.22,28.25999999999999,-11.5460042490603
8177,10482383.0,253.5737,260.59,244.74,264.63,243.73,1711252800000,241878,ADSK,20.900000000000006,15.849999999999966,-6.082351586783824
8178,13890894.0,259.2927,252.31,262.86,268.9,251.37,1710046800000,269181,ADSK,17.529999999999973,10.550000000000011,4.181364194839686
8179,17893896.0,258.1661,257.84,251.86,279.53,246.17,1708837200000,362404,ADSK,33.359999999999985,5.979999999999961,-2.319267762953755
8180,9335810.0,257.9238,265.91,257.2,267.31,249.13,1707627600000,230111,ADSK,18.180000000000007,8.710000000000036,-3.2755443571133225
8181,12892336.0,257.4661,253.05,266.68,269.53,251.37,1706418000000,295182,ADSK,18.159999999999968,13.629999999999995,5.386287295000987
8182,10645487.0,247.3613,240.28,253.07,256.48,235.96,1705208400000,239273,ADSK,20.52000000000001,12.789999999999992,5.322956550690857
8183,10752610.0,234.0846,240.79,242.44,243.34,225.45,1703998800000,249870,ADSK,17.890000000000015,1.6500000000000057,0.6852444038373711
8184,9017143.0,240.8927,240.79,243.48,245.88,235.715,1702789200000,229778,ADSK,10.164999999999992,2.6899999999999977,1.1171560280742545
8185,18391736.0,230.3457,222.94,242.29,243.172,216.79,1701579600000,376458,ADSK,26.382000000000005,19.349999999999994,8.679465326993807
8186,19698921.0,212.3294,217.49,224.93,225.255,200.05,1700370000000,416569,ADSK,25.204999999999984,7.439999999999998,3.4208469354912854
8187,10025137.0,210.9044,203.17,217.33,218.26,199.84,1699156800000,249052,ADSK,18.419999999999987,14.160000000000025,6.969532903479856
8188,12772428.0,198.8736,201.62,203.98,205.71,192.01,1697947200000,289220,ADSK,13.700000000000017,2.359999999999985,1.1705187977383122
8189,10704997.0,210.3943,208.1,202.69,215.44,201.34,1696737600000,240728,ADSK,14.099999999999994,5.409999999999997,-2.599711677078326
8190,11339437.0,205.2021,203.005,210.04,211.28,200.09,1695528000000,264518,ADSK,11.189999999999998,7.034999999999997,3.4654318859141386
8191,12394672.0,211.5719,219.49,204.04,220.43,203.2,1694318400000,266877,ADSK,17.230000000000018,15.450000000000017,-7.039045059000418
8192,11661143.0,220.2293,217.23,219.19,224.26,215.7,1693108800000,255091,ADSK,8.560000000000002,1.960000000000008,0.9022694839570999
8193,14677890.0,206.8713,206.89,215.92,216.795,195.285,1691899200000,323814,ADSK,21.50999999999999,9.030000000000001,4.36463821354343
8194,12745320.0,205.9967,210.83,207.96,213.245,198.86,1690689600000,290615,ADSK,14.384999999999991,2.8700000000000045,-1.3612863444481356
8195,17640773.0,212.8376,213.49,209.79,222.63,207.58,1689480000000,347607,ADSK,15.049999999999983,3.700000000000017,-1.733102253032937
8196,11322198.0,207.6896,203.0,214.14,218.84,197.5178,1688270400000,273069,ADSK,21.32220000000001,11.139999999999986,5.487684729064032
8197,14108515.0,206.1613,211.63,204.61,214.03,199.6401,1687060800000,279564,ADSK,14.389900000000011,7.019999999999982,-3.317110050559931
8198,16651142.0,210.1463,203.93,213.5,223.64,198.01,1685851200000,336854,ADSK,25.629999999999995,9.569999999999993,4.6927867405482235
8199,18445257.0,198.9764,201.48,204.24,208.48,192.5,1684641600000,331693,ADSK,15.97999999999999,2.7600000000000193,1.3698630136986398
8200,11344584.0,196.6379,193.47,200.89,205.0,189.54,1683432000000,258157,ADSK,15.460000000000008,7.4199999999999875,3.8352199307386092
8201,11277197.0,193.0769,193.81,194.94,197.45,188.38,1682222400000,250467,ADSK,9.069999999999993,1.1299999999999955,0.5830452505030677
8202,12426268.0,196.0708,195.0,194.09,201.18,192.27,1681012800000,261471,ADSK,8.909999999999997,0.9099999999999966,-0.4666666666666649
8203,12660259.0,201.2426,201.55,197.34,210.89,194.62,1679803200000,252786,ADSK,16.269999999999982,4.210000000000008,-2.088811709253291
8204,17270100.0,199.9365,193.33,200.22,208.62,191.04,1678597200000,336939,ADSK,17.580000000000013,6.889999999999986,3.5638545492163587
8205,15064552.0,201.5244,195.0,194.02,211.51,193.115,1677387600000,357608,ADSK,18.394999999999982,0.9799999999999898,-0.5025641025640972
8206,15125594.0,212.7395,223.38,192.53,229.33,191.44,1676178000000,349527,ADSK,37.890000000000015,30.849999999999994,-13.810547049870175
8207,12995558.0,220.8826,207.07,222.8,232.15,206.8,1674968400000,303250,ADSK,25.349999999999994,15.730000000000018,7.596464963538908
8208,9970571.0,204.1302,200.14,210.88,212.5,195.65,1673758800000,226207,ADSK,16.849999999999994,10.740000000000009,5.366243629459384
8209,10914349.0,191.5685,190.62,200.59,201.8,179.61,1672549200000,253269,ADSK,22.189999999999998,9.969999999999999,5.2303011226523966
8210,10480887.0,187.5122,192.72,186.87,193.375,181.59,1671339600000,259753,ADSK,11.784999999999997,5.849999999999994,-3.0354919053549163
8211,14747216.0,196.7627,198.78,192.4,211.83,189.84,1670130000000,306920,ADSK,21.99000000000001,6.3799999999999955,-3.209578428413319
8212,22615871.0,199.8873,208.4,201.11,209.64,188.01,1668920400000,451242,ADSK,21.629999999999995,7.289999999999992,-3.498080614203451
8213,17636853.0,215.2675,195.12,210.37,233.689,192.67,1667707200000,404085,ADSK,41.019000000000005,15.25,7.81570315703157
8214,14912830.0,206.1068,202.9,193.69,219.62,189.69,1666497600000,337491,ADSK,29.930000000000007,9.210000000000008,-4.5391818629866965
8215,3774874.0,261.5075,264.49,257.82,266.44,255.48,1729396800000,82329,MAR,10.960000000000008,6.670000000000016,-2.5218344738931586
8216,11921232.0,260.2342,254.0,265.6,266.58,253.07,1728187200000,258733,MAR,13.509999999999991,11.600000000000023,4.5669291338582765
8217,11656293.0,248.2112,244.85,254.61,254.84,241.36,1726977600000,279023,MAR,13.47999999999999,9.76000000000002,3.9861139473146907
8218,15072804.0,234.787,228.93,244.39,246.02,221.84,1725768000000,326750,MAR,24.180000000000007,15.45999999999998,6.753155986546097
8219,15299087.0,229.8041,226.57,227.6,235.43,223.8,1724558400000,305833,MAR,11.629999999999995,1.0300000000000011,0.45460564064086206
8220,10195145.0,221.1567,217.95,225.26,227.65,213.2706,1723348800000,254573,MAR,14.379400000000004,7.310000000000002,3.353980270704291
8221,24831047.0,219.8729,237.94,217.97,241.54,204.55,1722139200000,446076,MAR,36.98999999999998,19.97,-8.392872152643523
8222,12861013.0,243.6033,242.8,236.6,255.325,232.325,1720929600000,297668,MAR,23.0,6.200000000000017,-2.5535420098846857
8223,11536901.0,240.3307,242.19,242.79,245.44,236.68,1719720000000,265454,MAR,8.759999999999991,0.5999999999999943,0.24773937817415842
8224,17689377.0,242.9853,238.55,241.77,247.2,237.6,1718510400000,305988,MAR,9.599999999999994,3.219999999999999,1.349821840285055
8225,13817230.0,233.003,231.73,239.45,240.77,226.03,1717300800000,344598,MAR,14.740000000000009,7.719999999999999,3.3314633409571477
8226,9888802.0,233.5176,237.85,231.17,241.22,226.7,1716091200000,271777,MAR,14.52000000000001,6.680000000000007,-2.8084927475299586
8227,12875627.0,236.9495,235.41,237.73,241.7,230.845,1714881600000,329457,MAR,10.85499999999999,2.319999999999993,0.985514634042731
8228,14625450.0,238.7625,238.56,234.59,249.62,230.81,1713672000000,366191,MAR,18.810000000000002,3.969999999999999,-1.6641515761234065
8229,15910395.0,247.0413,254.24,236.0,260.57,234.55,1712462400000,372298,MAR,26.019999999999982,18.24000000000001,-7.174323473882948
8230,10912132.0,251.5659,255.31,253.93,255.67,246.54,1711252800000,254448,MAR,9.129999999999995,1.3799999999999955,-0.5405193686107068
8231,17196942.0,249.6431,250.28,255.16,256.53,243.36,1710046800000,338009,MAR,13.169999999999959,4.8799999999999955,1.9498162058494468
8232,12332962.0,248.7399,251.47,250.28,251.47,245.69,1708837200000,284032,MAR,5.780000000000001,1.1899999999999977,-0.47321748121048146
8233,16800984.0,241.5922,246.28,251.48,252.1697,232.01,1707627600000,377702,MAR,20.159700000000015,5.199999999999989,2.111417898327103
8234,12324682.0,244.3728,241.58,247.02,250.75,238.72,1706418000000,306579,MAR,12.030000000000001,5.439999999999998,2.2518420399039645
8235,13225562.0,234.8244,224.02,241.6,243.53,223.07,1705208400000,302699,MAR,20.460000000000008,17.579999999999984,7.847513614855808
8236,11262090.0,224.1359,225.5,225.5,228.94,218.01,1703998800000,274091,MAR,10.930000000000007,0.0,0.0
8237,12477515.0,222.2855,221.48,225.51,226.63,216.34,1702789200000,265361,MAR,10.289999999999992,4.030000000000001,1.8195773884775155
8238,17466430.0,214.2831,208.9,221.14,222.15,202.24,1701579600000,375552,MAR,19.909999999999997,12.23999999999998,5.859262805169928
8239,11400869.0,206.5236,204.86,209.28,210.74,200.94,1700370000000,262398,MAR,9.800000000000011,4.4199999999999875,2.1575710241140227
8240,14792979.0,197.8027,192.29,205.77,206.38,189.34,1699156800000,314077,MAR,17.039999999999992,13.480000000000018,7.010244942534722
8241,18086923.0,187.8646,189.37,191.3,191.88,180.75,1697947200000,404625,MAR,11.129999999999995,1.9300000000000068,1.019168822939223
8242,15623630.0,194.9218,193.0,187.97,201.29,187.74,1696737600000,340745,MAR,13.549999999999983,5.030000000000001,-2.6062176165803113
8243,19057837.0,194.176,193.215,195.98,200.29,189.34,1695528000000,404067,MAR,10.949999999999989,2.7649999999999864,1.4310483140542847
8244,19067674.0,201.0876,206.88,194.36,208.23,194.0,1694318400000,357124,MAR,14.22999999999999,12.519999999999982,-6.051817478731623
8245,12834502.0,203.1246,200.66,205.45,206.55,198.8,1693108800000,300916,MAR,7.75,4.789999999999992,2.387122495763975
8246,21151526.0,203.6251,207.4,199.79,209.0,198.23,1691899200000,374039,MAR,10.77000000000001,7.610000000000014,-3.6692381870781166
8247,25723020.0,204.5878,199.85,208.51,210.98,197.315,1690689600000,446519,MAR,13.664999999999992,8.659999999999997,4.333249937453088
8248,24495669.0,194.1973,187.91,199.61,199.98,187.91,1689480000000,422724,MAR,12.069999999999993,11.700000000000017,6.226384971528932
8249,14952921.0,187.6301,183.41,189.39,193.3,178.24,1688270400000,313344,MAR,15.060000000000002,5.97999999999999,3.2604547189357125
8250,14275174.0,176.1796,175.82,183.69,184.89,170.03,1687060800000,278136,MAR,14.859999999999985,7.8700000000000045,4.476168809009217
8251,20040479.0,178.1087,176.73,176.36,183.33,173.77,1685851200000,377031,MAR,9.560000000000002,0.3699999999999761,-0.2093589090703198
8252,15520112.0,171.0525,178.41,177.22,178.56,165.13,1684641600000,331063,MAR,13.430000000000007,1.1899999999999977,-0.6670029706854984
8253,13085257.0,176.5611,177.36,178.43,181.45,172.81,1683432000000,289318,MAR,8.639999999999986,1.0699999999999932,0.6032927379341414
8254,22069476.0,173.0677,174.78,176.57,183.27,162.775,1682222400000,414379,MAR,20.495000000000005,1.789999999999992,1.0241446389747066
8255,14979542.0,168.9411,162.23,174.41,174.94,161.01,1681012800000,311235,MAR,13.930000000000007,12.180000000000007,7.507859212229555
8256,13111970.0,162.0097,158.15,163.05,166.68,155.8,1679803200000,281103,MAR,10.879999999999995,4.900000000000006,3.0983243755927954
8257,23423013.0,161.2217,162.54,156.56,168.33,153.56,1678597200000,471645,MAR,14.77000000000001,5.97999999999999,-3.679094376768789
8258,17051735.0,170.984,171.76,164.53,176.99,164.0,1677387600000,339948,MAR,12.990000000000009,7.22999999999999,-4.209361900326031
8259,18186117.0,174.9664,172.03,170.33,181.55,169.0,1676178000000,357042,MAR,12.550000000000011,1.6999999999999886,-0.9881997326047717
8260,15362328.0,173.6671,172.36,171.37,177.59,170.06,1674968400000,326830,MAR,7.530000000000001,0.9900000000000091,-0.5743792063123747
8261,18643016.0,166.6358,161.28,174.33,176.572,158.25,1673758800000,352785,MAR,18.322000000000003,13.050000000000011,8.091517857142865
8262,14560967.0,153.8509,149.85,161.78,162.11,147.1,1672549200000,306204,MAR,15.01000000000002,11.930000000000007,7.961294627961299
